ciclo,target,s2_norm,s3_norm,s4_norm,s7_norm,s8_norm,s9_norm,s11_norm,s12_norm,s13_norm,s14_norm,s15_norm,s17_norm,s20_norm,s21_norm,s2_norm_mm,s3_norm_mm,s4_norm_mm,s7_norm_mm,s8_norm_mm,s9_norm_mm,s11_norm_mm,s12_norm_mm,s13_norm_mm,s14_norm_mm,s15_norm_mm,s17_norm_mm,s20_norm_mm,s21_norm_mm,s2_norm_slope,s3_norm_slope,s4_norm_slope,s7_norm_slope,s8_norm_slope,s9_norm_slope,s11_norm_slope,s12_norm_slope,s13_norm_slope,s14_norm_slope,s15_norm_slope,s17_norm_slope,s20_norm_slope,s21_norm_slope
65,0,0.7370334620755872,0.8707141872061647,0.3420162020359246,-0.5362528478155424,0.11686152122107392,-0.8469467496842075,0.59591314450587,-0.47483156095959284,0.19918256896541653,-0.6440726767992965,0.5455085902374499,1.2595152317068374,0.1774103597516991,-0.18524140114818047,0.5300456350878804,0.2571265965367739,0.33963265444462776,-0.437390207302686,0.2770284338967582,-0.6550269733003776,0.24148338529829888,-0.39938721804218436,0.3112296482555121,-0.918709244466104,0.48102730197828186,0.3108954925594804,-0.5039437607806726,-0.4577294749162914,0.09774425163305774,0.10059311169468561,-0.009741455373094687,-0.02326179776773406,-0.008008345633929884,0.009308450302008931,0.061939181220741255,-0.002708258463699947,0.008003362806669363,0.012732259587658667,-0.05251384694792234,0.2964436684835491,0.05924818439411823,0.0009877869064615296
66,0,0.12373619692688284,0.7962570501511858,-0.35439422463650716,-0.5980419981361137,0.43719534657098574,-0.5759782487461508,0.5615024882721316,-0.4013216883734074,0.43928345315821843,-0.7235772841791991,0.5151434406417206,0.6666278947397393,0.1774103597516991,-0.35669298562682616,0.516629757412745,0.3435880475251057,0.25372130865423476,-0.4628327986111473,0.24499505136176705,-0.6394316638938657,0.33095109150603574,-0.40170858243964586,0.351246462287767,-0.8701422995231336,0.5238957484663791,0.4294729599529,-0.4827836949256287,-0.36593584882299346,-0.013415877675135399,0.08646145098833177,-0.08591134579039301,-0.025442591308461316,-0.03203338253499119,0.015595309406511836,0.08946770620773684,-0.0023213643974615006,0.04001681403225497,0.04856694494297035,0.04286844648809721,0.11857746739341961,0.021160065855043948,0.09179362609329796
67,0,1.062847634185707,0.1322209502935118,0.0539178410017976,-0.2636536552249031,0.19694497756037277,-0.8995809189311694,0.21739592593467472,-0.3084671124750355,0.19918256896541653,-1.130318246572293,0.8009330838957126,1.2595152317068374,-0.03419029879874035,0.10192236380165504,0.6201236709065657,0.30362431886090185,0.17143710050276206,-0.4512018997272783,0.20495332319321008,-0.6742286980071346,0.34815641962290733,-0.4032561587046172,0.351246462287767,-0.8731957373427968,0.5246102225745124,0.5480504273463197,-0.4404635632155438,-0.33785447819645037,0.10349391349382071,-0.03996372866420385,-0.0822842081514727,0.011630898883869095,-0.04004172816855689,-0.034797034113268774,0.017205328116871622,-0.0015475762649714009,0.0,-0.0030534378196632296,0.0007144741081333116,0.11857746739341961,0.042320131710084884,0.0280813706265431
68,0,0.1812328155345126,0.015216877778549999,0.21040292199515495,-0.590772686333662,0.11686152122107392,-0.5267555534318484,0.32062789463591423,-0.3084671124750355,0.519317081224912,-1.087109220822321,1.126018803097132,0.07374055777264124,-0.880592933000408,-0.31435926106419637,0.5587939443916953,0.24800939608106032,0.1818003508996732,-0.45847121152969283,0.19694497755928025,-0.6868998868999243,0.3447153539995335,-0.3870066079224044,0.3432430994814616,-0.9148492381657676,0.6239221236052748,0.4887616936496098,-0.45739161589957716,-0.3028585992246791,-0.06132972651487043,-0.05561492277984155,0.010363250396911146,-0.0072693118024145685,-0.008008345633929884,-0.012671188892789759,-0.0034410656233738344,0.016249550782212886,-0.008003362806305415,-0.04165350082297061,0.0993119010307623,-0.059288733696709804,-0.016928052684033346,0.034995878971771296
69,0,0.4112192899652495,1.0621753967761052,-0.02484286201472616,-0.3036348701382018,0.5172788029102846,-0.46486166922474736,0.59591314450587,-0.46709367963473586,0.3592498250951643,-0.7921356050358509,0.675900114972097,0.07374055777264124,-0.11883056221889209,-0.9267871430702191,0.5032138797375878,0.4045213372374407,0.12418067869284781,-0.4610154706605365,0.22897836009427142,-0.6571713283437661,0.3240689602592856,-0.4082857815657787,0.37525655070741115,-0.9174993917450992,0.6662547145122719,0.37018422625619024,-0.40660745784747415,-0.34462787412647267,-0.055580064654107454,0.15651194115638048,-0.0576196722068254,-0.002544259130843651,0.03203338253499118,0.02972855855615819,-0.020646393740247904,-0.02127917364337433,0.03201345122594955,-0.0026501535793318374,0.042332590906997224,-0.11857746739341961,0.05078415805210307,-0.04176927490179357
70,0,1.062847634185707,0.09575214847069886,0.967956526009354,-0.46355972979139665,0.19694497756037277,-0.736317523581768,0.5615024882721316,-0.26590876518827805,0.519317081224912,-0.8370729918158072,-0.33329456276855723,0.6666278947397393,-0.4573916158995892,-0.1781857803877338,0.5722098220668089,0.3998107836686573,0.18511659102668648,-0.45738081475933123,0.2209700144607057,-0.6664310433038787,0.365361747739779,-0.39629206551223717,0.3832599135140805,-0.8981417482091084,0.5614056391434639,0.4294729599529,-0.41507148418949225,-0.3463212231089764,0.06899594232922106,-0.004710553568783459,0.06093591233383866,0.0036346559012052195,-0.008008345633565705,-0.00925971496011252,0.04129278748049335,0.011993716053541537,0.008003362806669361,0.019357643535990864,-0.10484907536880819,0.059288733696709804,-0.008464026342018177,-0.0016933489825036868
71,0,0.9095233178984764,0.2872133580406395,-0.35439422463650716,-0.6671004602590541,-0.043305391453882,-0.3824989414216893,0.14857461346719802,-0.24269512121370707,0.19918256896541653,-1.0139419372190097,0.709837635108493,0.6666278947397393,-0.37275135247940744,-0.3919710894290093,0.6201236709065439,0.45041124619785855,0.08687297726396863,-0.44175179438413237,0.17291994065821895,-0.6334859521826377,0.33095109150603574,-0.3680487986764871,0.35124646228813095,-0.9237791034874242,0.6257083088756111,0.5480504273463196,-0.3812153788214256,-0.3528829504161835,0.04791384883973503,0.05060046252920132,-0.09824361376271784,0.015629020375198966,-0.04805007380248678,0.03294509112124096,-0.034410656233743245,0.028243266835750024,-0.03201345122594955,-0.025637355278315753,0.0643026697321474,0.11857746739341961,0.033856105368066707,-0.0065617273072071216
72,0,-0.48956106822182144,0.46803783374555846,-0.22588991971480804,-0.30726952603940705,-0.043305391453882,-0.4965396414566996,0.9056090506095885,-0.3935838070485504,0.43928345315821843,-1.2190407794455669,0.711623820378858,0.6666278947397393,-0.542031879319741,-0.5648337980597393,0.5204628653198767,0.41257486430665563,0.031740485152402007,-0.4210342557472419,0.18893663192571453,-0.6194501737167752,0.44794732270077053,-0.3622453876828399,0.3672531879011057,-0.950453475383741,0.6160629084157893,0.6073391610430294,-0.3600553129663816,-0.3650186181241362,-0.09966080558666716,-0.03783638189120297,-0.055132492111566636,0.0207175386368904,0.01601669126749559,0.014035778465862426,0.11699623119473486,0.005803410993647146,0.016006725612974775,-0.02667437189631674,-0.009645400459821952,0.059288733696709804,0.02116006585504394,-0.012135667707952708
73,0,1.2736685690805671,-0.2051154665677842,0.2756913994956829,-0.5944073422348671,0.19694497756037277,-0.9093279873102725,-0.40199588627273786,-0.16531630796504912,0.27921619702847067,-0.6728786939659446,0.8348706040321402,0.6666278947397393,-0.6689922744499986,-0.498510962911626,0.5894588076490977,0.3943404633952353,0.06314113385504247,-0.4435691223347308,0.18893663192571453,-0.6413810775696775,0.3756849446099054,-0.3429006843706799,0.35924982509443637,-0.9202647693930951,0.6108829711318131,0.6666278947397393,-0.33466323394033015,-0.3774365106625083,0.06899594232922104,-0.018234400911420284,0.031400648702640484,-0.022534866587488878,0.0,-0.021930903852902285,-0.0722623780908652,0.019344703312160087,-0.008003362806669361,0.030188705990645926,-0.005179937283976044,0.059288733696709804,0.025392079026051527,-0.012417892538372078
74,0,0.5837091457883566,-0.2187912672513736,0.47881110727514514,-0.2672883111261083,0.3571118902353287,-0.8771626616593563,0.8711983943758257,-0.5057830862590649,0.519317081224912,-0.7904072440058666,0.33831109887831284,0.07374055777264124,-1.303794250101257,-0.559189301451402,0.5856256997419225,0.3303681068643256,0.13692747668105104,-0.4591981427099256,0.20495332319321014,-0.6715969895447909,0.43762412583064664,-0.3533468241592456,0.3672531879011057,-0.8910554679861156,0.5924852628473359,0.6073391610430294,-0.4023754446764635,-0.3873849359347277,-0.003833107907175315,-0.06397235653090974,0.07378634282600857,-0.01562902037519483,0.01601669126749559,-0.030215911975113353,0.06193918122074127,-0.010446139788565744,0.008003362806669361,0.02920930140697947,-0.01839770828447726,-0.059288733696709804,-0.06771221073613341,-0.009948425272219502
75,0,0.14290173646275942,-0.49382681433199627,-0.09842193983279907,-0.24184571981767178,0.5973622592459417,-0.5520979312174457,0.42385986333715375,-0.289122409162893,0.3592498250951643,-0.8762491751624654,0.6741139297017638,0.07374055777264124,-0.5843520110298168,-0.37997653413626753,0.5262125271806397,0.19391400671050954,0.0928836624941787,-0.42975742991013854,0.2530033969956969,-0.6421121076981148,0.42041879771377505,-0.33477590897957565,0.3832599135140805,-0.9142731178224324,0.6053457967937673,0.4887616936496098,-0.4785516817546152,-0.4068584492335365,-0.05941317256128278,-0.1364541001538161,-0.044043814186872365,0.02944071279978706,0.04805007380248678,0.02948488184667618,-0.017205328116871622,0.018570915179669984,0.016006725612974775,-0.02321764983631689,0.012860533946431385,-0.11857746739341961,-0.0761762370781516,-0.019473513298808705
76,0,-0.06791919843210087,-0.27805307021347914,0.5409906096566026,-0.5616954391240202,0.5172788029102846,-0.723646334689058,0.3894492071034154,-0.34715651909936446,0.27921619702847067,-0.8491715190258015,0.8956009032235989,0.6666278947397393,-0.6266721427399228,-0.5140333285845785,0.5070469876447413,0.08648299467404302,0.18242214592348965,-0.4261227740089292,0.2610117426296268,-0.6568789162924056,0.40321346959690335,-0.32935939205217135,0.3672531879011057,-0.9268325413070928,0.6433915430519551,0.4887616936496098,-0.5589599320037772,-0.42259248352931167,-0.01916553953589837,-0.1074310120364665,0.08953848342931098,0.0036346559012093494,0.008008345633929886,-0.014766808594290725,-0.017205328116871615,0.005416516927404297,-0.016006725612974775,-0.012559423484660237,0.03804574625818783,0.0,-0.08040825024916218,-0.015734034295775235
77,0,-0.20207797518323695,0.34039702736560956,0.28709097493229835,-0.48173300929742274,0.5172788029102846,-0.6685753983472761,0.2862172384021759,-0.5638171961955363,0.5993507092879662,-0.6227562240959308,-0.10644903343572232,0.07374055777264124,-0.03419029879874035,-0.7348742583863007,0.38055442670784695,0.1073006023812528,0.20573945931653975,-0.4479307094161812,0.29304512516461795,-0.6337783642340161,0.4100956008436535,-0.35489440042422143,0.4072700019333607,-0.8760763390594566,0.5526533313188117,0.3701842262561902,-0.5589599320037774,-0.5062721457481073,-0.12649256093689437,0.020817607707209775,0.023317313393050078,-0.021807935407251965,0.03203338253499118,0.023100552058389335,0.006882131246750117,-0.025535008372050076,0.04001681403225497,0.05075620224763622,-0.09073821173314349,-0.11857746739341961,0.0,-0.08367966221879557
78,0,-0.16374689611148377,-0.5318151495641277,0.7586188679917507,-0.18369122539830565,0.5973622592459417,-0.7558116603399743,-0.26435326133776,-0.3858459257236934,0.43928345315821843,-0.8526282410858222,1.1224464325564656,1.2595152317068374,-0.542031879319741,0.04971077017440994,0.3460564555432473,0.052597399646985045,0.26056105391619927,-0.4072225633226455,0.3410951989671047,-0.6566839749248288,0.3515974852462861,-0.36263228174908724,0.39926663912669136,-0.8526282410858066,0.5522960942647449,0.4887616936496098,-0.5251038266357106,-0.4698651426242467,-0.03449797116459964,-0.054703202734267764,0.05482159459965957,0.04070814609353564,0.04805007380248678,-0.022905610690812584,-0.058498115597367416,-0.007737881324865792,-0.008003362806669361,0.023448097973649874,-0.0003572370540666503,0.11857746739341961,0.0338561053680667,0.03640700312386063
79,0,1.4078273458317032,0.08359588119639334,1.0114821776763883,-0.5435221596179528,0.8376126282601964,-0.8259905526691977,0.25180658216841306,-0.25430194320099253,0.5993507092879662,-0.8364968714724617,0.2472156500910932,0.07374055777264124,0.3043707548819267,0.18941206123108328,0.44571726112989263,-0.045260551910986144,0.36419355788531077,-0.43121129227062066,0.3731285815020959,-0.6927968632692737,0.3171868290125404,-0.3413531081057129,0.42327672754597157,-0.8570643677294676,0.5094276477766446,0.4887616936496098,-0.4827836949256287,-0.3582452221941164,0.09966080558664538,-0.09785795155797118,0.10363250396911143,-0.023988728947975102,0.03203338253499118,-0.03611288834444504,-0.03441065623374569,0.02127917364337433,0.02401008841928019,-0.004436126643661076,-0.042868446488100384,0.0,0.04232013171008188,0.11161992043013025
80,0,0.2770605132141134,0.44980343283415203,1.1804031591460278,-0.32907746144667965,0.5172788029102846,-0.7260831017837895,-0.22994260510402165,-0.5328656708961083,0.5993507092879662,-0.7483504589425332,0.09717608738274817,0.6666278947397393,0.3466908865920326,-0.2621476674369513,0.36713854903273335,-0.009855423474640823,0.38543822119897814,-0.41776306543614894,0.40516196403708715,-0.6917734210894759,0.23804231967492512,-0.3680487986764959,0.4312800903522769,-0.8481921144421403,0.5524747127917751,0.4887616936496098,-0.40237544467646663,-0.3666414108990381,-0.07857871209715936,0.035405128436345315,0.021244663313667377,0.013448226834471699,0.03203338253499118,0.001023442179797851,-0.07914450933761533,-0.02669569057078302,0.008003362806305415,0.008872253287327403,0.043047065015130545,0.0,0.08040825024916218,-0.008396188704921748
81,0,-0.2787401333269612,0.07751774755925786,0.7700184434283427,-0.663465804357849,0.8376126282601964,-0.9405186061232608,0.11416395723343523,-0.5676861368579648,0.3592498250951643,-1.1187958397056443,0.961689758226089,0.6666278947397393,-0.7536325378701804,-0.16125229056269694,0.24831220391018954,-0.030824984522778986,0.49787948800546306,-0.4173995998460285,0.4932537660084949,-0.747575387559633,0.23460125405154883,-0.4005479002409217,0.4472868159652517,-0.8586775046908037,0.5776599251035348,0.4887616936496098,-0.4404635632155438,-0.3435695310124069,-0.11882634512254375,-0.020969561048138165,0.11244126680648499,0.00036346559012051527,0.08809180197140784,-0.05580196647015715,-0.00344106562337628,-0.03249910156442577,0.016006725612974775,-0.010485390248663462,0.02518521231175961,0.0,-0.038088118539077294,0.023071879886631237
82,0,0.1812328155345126,0.11094748256353759,-0.08702236439620717,-0.15824863408986914,0.5172788029102846,-0.6583409765492976,0.4582705195708921,-0.45161791698502185,0.039115312835668756,-0.985712040395707,0.5044263290196892,1.2595152317068374,0.13509022804159318,-0.7468688136790425,0.315391592285823,-0.06653401964098107,0.5117662435373231,-0.40249751065107464,0.5493121854449117,-0.7637555210688929,0.18986740094767918,-0.40635131123456886,0.40727000193299673,-0.8353446307858178,0.5569401759676179,0.5480504273463197,-0.37275135247941044,-0.36177303257433724,0.0670793883756334,-0.03570903511820209,0.013886755531860088,0.014902089194953791,0.056058419436416665,-0.016180133509259797,-0.04473385310386964,-0.005803410993647146,-0.04001681403225497,0.023332873904985986,-0.020719749135916878,0.05928873369670982,0.06771221073613341,-0.01820350156193031
83,0,0.04707403878337651,0.7962570501511858,0.0860439172322165,-0.29636555833579137,0.2770284338960298,-0.8869097300383708,0.14857461346719802,-0.12662690134072016,0.5993507092879662,-0.38078567989609746,1.3064235154012065,0.07374055777264124,-0.7113124061600745,-0.39126552735296716,0.19273213925610388,0.03360323203091592,0.49280149531097656,-0.3726933322611671,0.5573205310784773,-0.7615136953417027,0.24492445092167275,-0.40248237057213593,0.4392834531589463,-0.8061353293788329,0.6040954671045244,0.4887616936496098,-0.376983365650418,-0.3510484890184713,-0.12265945302971906,0.10013725167189699,-0.01896474822634664,0.029804178389907576,0.008008345633565705,0.002241825727190172,0.05505704997399359,0.003868940662432896,0.03201345122594955,0.02920930140698471,0.04715529113690663,-0.059288733696709804,-0.004232013171007587,0.010724543555865884
84,0,0.2578949736782368,-0.08355279382497079,0.2591101988606166,-0.7834094490977451,0.9176960845958535,-0.7085383787014393,0.9400197068433268,-0.47096262029716435,0.5993507092879662,-0.6884339432359073,0.16862349819626998,0.07374055777264124,-1.303794250101257,0.3446357179607092,0.1601507220450919,0.04712707937355621,0.47083140446952376,-0.42430544605833076,0.6133789505145298,-0.744651267045911,0.2518065821684229,-0.39900032397594587,0.4472868159652517,-0.7959379993018371,0.5871267070363202,0.4887616936496098,-0.376983365650418,-0.2606659870772602,-0.03258141721101198,0.013523847342640283,-0.021970090841452856,-0.05161211379716368,0.05605841943605248,0.0168624282957917,0.006882131246750111,0.0034820465961900525,0.008003362806305415,0.010197330076995925,-0.016968760068204285,0.0,0.0,0.09038250194121111
85,0,0.48788144810897366,0.3616704950956183,0.10469776794666315,-0.3581547086563214,0.43719534657098574,-1.0033871971682897,0.5615024882721316,-0.6179823654695792,0.039115312835668756,-0.87336857344579,0.6008803336179087,0.6666278947397393,-0.4997117476096651,-1.10317766208116,0.1946486932097133,0.13267681031631767,0.49114337524747,-0.4359363449421957,0.5973622592470342,-0.7897801936409954,0.26557084466192066,-0.4318863196066145,0.4152733647393022,-0.7956499391301695,0.5798033474279347,0.5480504273463196,-0.36851933930840286,-0.33298609987174943,0.03449797116462142,0.08554973094276146,0.02031197077794622,-0.01163089888386496,-0.01601669126749559,-0.045128926595084405,0.01376426249349778,-0.032885995630668616,-0.03201345122594955,0.0002880601716675368,-0.007323359608385505,0.059288733696709804,0.008464026342015174,-0.07232011279448924
86,0,0.008742959711623347,-0.36618600795204737,0.8353069209288941,-0.4890023210998332,0.2770284338960298,-0.8854476697815674,0.3894492071034154,-0.48256944228449383,0.5993507092879662,-0.5778188373159745,0.27043605860548936,0.6666278947397393,-0.33043122076933157,-0.5648337980597393,0.20231490902408575,0.12386351654246086,0.5205750063746991,-0.42866703313977705,0.5733372223456088,-0.8059603271502465,0.2655708446619206,-0.4454276119251275,0.4472868159652517,-0.7685146709591868,0.5172868629661237,0.5480504273463196,-0.33889524711134367,-0.3380661468192655,0.0076662158143724225,-0.008813293773856822,0.02943163112722915,0.007269311802418699,-0.02402503690142548,-0.01618013350925094,0.0,-0.013541292318512938,0.03201345122594955,0.027135268170982697,-0.06251648446181095,0.0,0.02962409219705912,-0.005080046947516082
87,0,0.10457065739100625,0.0911935482428127,0.043554590604872316,-0.37996264406359403,0.6774457155852405,-0.9965642493028821,0.3894492071034154,-0.289122409162893,0.519317081224912,-0.7443176165392192,0.9920549078218184,0.6666278947397393,-0.5843520110298168,-0.5556614910711661,0.23297977228151007,0.09894316863018116,0.49622136794195654,-0.41848999661639413,0.5893539136131044,-0.838759212245807,0.2758940415320446,-0.4179581332218631,0.4392834531589463,-0.7806708102035157,0.6271372570918777,0.6073391610430294,-0.39391141833445137,-0.3201448700877521,0.03066486325742432,-0.024920347912279685,-0.024353638432742603,0.01017703652338287,0.016016691267495588,-0.0327988850955606,0.010323196870123952,0.027469478703264327,-0.008003362806305415,-0.012156139244328845,0.10985039412575408,0.059288733696709804,-0.055016171223107646,0.017921276731513457
88,0,-0.24040905425499012,0.4938699017034188,-0.2517980457070859,-0.05647826885604039,0.8376126282601964,-0.48874198675345254,-0.19553194887025885,-0.4361421543353079,0.3592498250951643,-0.5161739605793644,0.4222618065841677,0.07374055777264124,-0.41507148418948325,-0.736285382538385,0.22531355646715948,0.2015116737569358,0.39517967657207287,-0.40576870096216766,0.6133789505145297,-0.8120522448871548,0.2827761727787947,-0.4229877560830245,0.4312800903526409,-0.74702538215287,0.5571187944946481,0.4887616936496098,-0.3812153788214256,-0.39874448535903156,-0.007666215814350635,0.10256850512675464,-0.10104169136988365,0.012721295654226528,0.02402503690142548,0.026706967358652172,0.006882131246750115,-0.005029622861161448,-0.008003362806305415,0.033645428050645784,-0.0700184625972298,-0.11857746739341961,0.01269603951302577,-0.0785996152712795
89,0,0.08540511785512968,0.4467643660155843,0.8829778727546892,-0.8415639435170699,0.43719534657098574,-0.7553243069210103,0.6991451132071095,-0.35876334108665,0.27921619702847067,-0.7898311236625211,0.3722486190147405,0.6666278947397393,-0.7536325378701804,-0.770857924264526,0.09307133366950207,0.2378285222388549,0.38232924607990293,-0.43557287935207933,0.5733372223456088,-0.804985620312336,0.3275100258826643,-0.4334338958715903,0.39926663912669136,-0.7423588073718759,0.5696220913870127,0.5480504273463196,-0.4870157080966363,-0.4947714839085925,-0.13224222279765735,0.036316848481919094,-0.012850430492169907,-0.029804178389911708,-0.04004172816892107,0.007066624574818747,0.04473385310386964,-0.010446139788565744,-0.03201345122594955,0.004666574780994059,0.01250329689236473,0.059288733696709804,-0.1058003292752107,-0.09602699854956094
90,0,0.967019936506324,-0.8235655641469075,-0.5170972558680056,-0.46355972979139665,0.3571118902353287,-1.1997906250064467,0.8367877381420873,-0.1923988926020926,0.5993507092879662,-0.7005324704459016,0.42583417712486593,-0.5191467791944568,-1.303794250101257,-0.6085786467744534,0.16206727599872311,0.11049162254074896,0.2125792045784996,-0.44902110618655094,0.5573205310781131,-0.8523563726346017,0.43418306020727526,-0.39938721804218874,0.39926663912669136,-0.7375770085222128,0.6024879003612246,0.4294729599529,-0.6520642217659652,-0.5294145818423427,0.06899594232922106,-0.12733689969810597,-0.16975004150140333,-0.013448226834471699,-0.01601669126749559,-0.047370752322265716,0.10667303432461091,0.03404667782940156,0.0,0.004781798849663154,0.03286580897421178,-0.11857746739341961,-0.16504851366932896,-0.034643097933750214
91,0,0.5070469876448502,-0.3114828052177589,0.8218346954128983,-0.40177057947082534,0.19694497756037277,-0.6217894701277937,0.04534264476595851,-0.3316807564496065,0.27921619702847067,-0.676335416025913,0.4794197352349597,0.07374055777264124,-0.07651043050881622,-0.38914884112484066,0.2406459880959043,0.07159156726304727,0.21776082977695516,-0.42285158369784864,0.49325376600813076,-0.820483459035055,0.42730092896052757,-0.3757866800013529,0.391263276320022,-0.6933309661542395,0.5542608980621115,0.37018422625619024,-0.5843520110298288,-0.5522042368985571,0.07857871209718115,-0.03890005527770167,0.005181625198455564,0.026169522488702364,-0.06406676506998236,0.03187291359954671,-0.006882131246747672,0.02360053804083583,-0.008003362806669361,0.04424604236797314,-0.048227002299112934,-0.059288733696709804,0.06771221073613641,-0.022789655056214372
92,0,0.14290173646275942,-0.496865881150564,0.69851201568965,-0.4308478266805084,0.6774457155852405,-0.7665334355569169,1.2497156129470453,-0.5173899082463503,0.19918256896541653,-0.7690907913025009,0.5365776638857835,0.07374055777264124,-0.41507148418948325,-1.2823904293962944,0.23681288018872895,0.010810230891637119,0.2963142677855409,-0.4501115029569126,0.5092704572756264,-0.8313027049358169,0.5064454382981429,-0.38236387912748576,0.4072700019329968,-0.671668841244919,0.557476031548721,0.25160675886277056,-0.6393681822529365,-0.6057563984702823,-0.0038331079071753176,-0.060781336371410165,0.07855343800858572,-0.027259919259063924,0.016016691267495588,-0.010819245900761932,0.07914450933761533,-0.006577199126132849,0.016006725612974775,0.021662124909320613,0.003215133486609434,-0.11857746739341961,-0.055016171223107646,-0.053552161571725196
93,0,0.8520266992908466,0.3723072289606054,0.35963372771065755,-0.39450126766841487,0.19694497756037277,-0.8167308377091473,0.8711983943758257,-0.2852534685004645,0.759417965417714,-0.7696669116458464,0.7205547467305243,-0.5191467791944568,-0.41507148418948325,-0.3037758299235389,0.31730814623947595,-0.03158475122742092,0.323673248833385,-0.4599250738901749,0.5012621116420607,-0.8242848157028947,0.5787078163890056,-0.3982265358434602,0.42327672754597157,-0.7105569644198939,0.49888915468165285,0.19231802516606078,-0.6097440900558774,-0.5970074287273395,0.08049526605074701,-0.04239498211905803,0.027358981047844105,-0.00981357093326235,-0.008008345633565705,0.0070178892329223475,0.07226237809086276,-0.015862656715974435,0.01600672561297478,-0.0388881231749749,-0.05858687686706822,-0.059288733696709804,0.029624092197059127,0.008748969742942824
94,0,-0.029588119360347706,-0.09722859450856018,0.175167870645642,-0.35452005275511617,0.19694497756037277,-0.9254106501357307,0.21739592593467472,-0.48256944228449383,0.43928345315821843,-1.0439001950723488,0.29544265239021883,0.6666278947397393,0.1774103597516991,-0.5316723804856827,0.2885598369356175,-0.03295233129577986,0.3152790160118875,-0.417036134255912,0.4291870009385126,-0.8459720428463238,0.5064454382981405,-0.3993872180421932,0.4072700019329968,-0.746103589603538,0.5115710701010477,0.2516067588627706,-0.46162362907058174,-0.6846382385719787,-0.028748309303858455,-0.0013675800683589396,-0.00839423282149746,0.04288893963426289,-0.07207511070354808,-0.021687227143429133,-0.0722623780908652,-0.0011606821987329486,-0.016006725612974775,-0.03554662518364414,0.012681915419394885,0.059288733696709804,0.1481204609852956,-0.08763080984463918
95,0,0.31539159228586655,1.136632533831084,0.638405163387573,-0.33271211734788486,0.6774457155852405,-0.8001608214647251,0.7335557694408478,-0.49804520493420784,0.43928345315821843,-0.6135382986026118,0.5990941483475754,1.2595152317068374,-0.7959526695802562,-0.4392437485239342,0.2713108513533068,0.04454387257776672,0.3686497555559785,-0.41449187512506835,0.453212037839938,-0.8256494052759674,0.5236507664150121,-0.38739350198865596,0.4472868159652517,-0.7201205621192202,0.5113924515740144,0.3108954925594804,-0.4912477212676409,-0.618244847216256,-0.01724898558231071,0.07749620387354658,0.05337073954409098,0.002544259130843651,0.024025036901425472,0.02032263757035646,0.017205328116871622,0.011993716053537135,0.04001681403225497,0.02598302748431782,-0.00017861852703333626,0.05928873369670982,-0.029624092197059117,0.06639339135572257
96,0,0.08540511785512968,1.364562545223872,0.6238966128319106,-0.0964594837693391,0.3571118902353287,-0.5584335256638007,0.4582705195708921,-0.5096520269214934,0.1191489408987229,-0.7685146709592078,0.7473475257855872,0.07374055777264124,-0.5843520110298168,-1.1278723347426856,0.27897706716765747,0.21761872789535866,0.34750872474628014,-0.37523759139201895,0.4612203834738679,-0.7929479908641905,0.5305328976617598,-0.39010176045235595,0.3992666391263274,-0.7391901454835434,0.5590835982920241,0.2516067588627706,-0.5166398002936894,-0.6745487008845508,0.007666215814350633,0.17307485531759195,-0.02114103080969836,0.039254283733049414,0.008008345633929886,0.03270141441177667,0.006882131246747669,-0.002708258463699953,-0.04802017683892433,-0.01906958336432333,0.04769114671800978,-0.059288733696709804,-0.025392079026048526,-0.05630385366829462
97,0,1.0436820946498304,0.6762139108176562,0.4052320294570722,-0.47809835339621753,0.8376126282601964,-0.775305797098092,0.32062789463591423,-0.4051906290358359,0.3592498250951643,-0.8969895075224331,0.30794594928258356,0.07374055777264124,-0.4997117476096651,-0.11680187977191557,0.3728882108935399,0.27612076415284303,0.3836764686315001,-0.38505116232528136,0.47723707474136356,-0.7708221456437115,0.5236507664150096,-0.4017085824396503,0.38325991351335265,-0.7544573345818649,0.4906727024381007,0.1923180251660608,-0.5081757739516742,-0.6306627397546257,0.09391114372588241,0.05850203625748436,0.03616774388521999,-0.00981357093326235,0.016016691267495598,0.02212584522047901,-0.006882131246750117,-0.011606821987294291,-0.016006725612974775,-0.015267189098321388,-0.06841089585392349,-0.059288733696709804,0.008464026342015174,0.04388596112992506
98,0,1.3886618062958267,1.0621753967761052,0.6197513126731263,-0.4671943856926019,0.5172788029102846,-0.6052194538833716,0.3894492071034154,-0.5638171961955363,0.19918256896541653,-0.5588068659859909,0.9491864613337243,0.6666278947397393,-0.2881110890592256,-0.5902340327973071,0.5357952969486215,0.33295131366011166,0.4708314044695213,-0.42612277400893744,0.4452036922063723,-0.7824698923567035,0.5821488820123771,-0.4144760866256731,0.36725318790037786,-0.7587206251225276,0.5433651679130562,0.2516067588627706,-0.49547973443864846,-0.6160576047805179,0.1629070860550817,0.05683054950726864,0.08715493583802122,-0.04107161168365615,-0.03203338253499118,-0.011647746712991907,0.05849811559736743,-0.012767504186022838,-0.016006725612974775,-0.0042632905406626564,0.052692465474955666,0.059288733696709804,0.012696039513025763,0.014605134974107791
